BEGIN_DATE_GMT,Actual_Load,Predicted_Load,Predicted_Load_lower,Predicted_Load_upper,Temperature_Norm_Load,Temperature_Norm_lower,Temperature_Norm_upper
2020-04-18 20:00:00,8967.0,9600.352940008323,9032.646709814278,10223.973892815737,9600.352940008323,8920.726310346428,10017.867112580177
2020-04-18 21:00:00,8909.0,9602.930137602776,9050.403106121197,10210.670933302485,9602.930137602776,8920.45741270782,10052.632137067292
2020-04-18 22:00:00,8947.0,9589.223814700248,9020.189618782202,10169.905274064973,9589.223814700248,8914.804516435792,10076.037798861837
2020-04-18 23:00:00,9017.0,9588.042972885802,9049.88557845819,10167.100395208636,9588.042972885802,8953.488827463701,10072.494991515325
2020-04-19 00:00:00,8942.0,9596.890960185565,9019.658318396818,10201.946923863905,9596.890960185565,8918.406169951139,10092.636553100436
2020-04-19 01:00:00,8856.0,9589.001104735915,9017.386218032481,10187.9222376594,9589.001104735915,8917.49815787419,10051.100872551746
2020-04-19 02:00:00,8874.0,9523.142417514016,8972.426540088229,10115.87819387259,9523.142417514016,8845.944431099864,9995.192428672355
2020-04-19 03:00:00,8940.0,9364.157400655811,8813.432328838271,9979.383995119955,9364.157400655811,8750.078103673792,9855.76706990663
2020-04-19 04:00:00,8783.0,9131.078967885367,8582.608432378549,9689.998551212928,9131.078967885367,8489.05221843486,9707.061116902634
2020-04-19 05:00:00,8614.0,8838.216960868678,8302.013469206571,9380.88214741123,8838.216960868678,8164.098113694449,9352.39065448888
2020-04-19 06:00:00,8442.0,8573.946520765114,8016.526214113442,9130.777611554664,8573.946520765114,7956.478798290926,9056.454064253041
2020-04-19 07:00:00,8341.0,8366.509284037656,7815.2529573911515,8931.58177125481,8366.509284037656,7711.042176031113,8883.607670526022
2020-04-19 08:00:00,8331.0,8236.708623424596,7718.7861061292315,8823.368868245412,8236.708623424596,7665.336296162737,8800.739688570955
2020-04-19 09:00:00,8323.0,8174.469868007397,7614.3931031242155,8764.155905196942,8174.469868007397,7564.4172026184715,8695.964505829024
2020-04-19 10:00:00,8305.0,8186.389471589076,7575.5240622388765,8784.163202384665,8186.389471589076,7547.509246943005,8718.403547699956
2020-04-19 11:00:00,8328.0,8279.101851470261,7732.7909215444915,8859.095249440983,8279.101851470261,7710.7949859475075,8778.16205103371
2020-04-19 12:00:00,8350.0,8485.192400780288,7915.0917510916715,9080.594272792661,8485.192400780288,7902.725876698045,9014.214730812619
2020-04-19 13:00:00,8319.0,8760.277913517191,8172.381412375462,9335.376554661412,8760.277913517191,8196.854775609303,9296.340142686022
2020-04-19 14:00:00,8475.0,9032.610565369903,8447.76347797879,9586.82771749596,9032.610565369903,8452.051189437725,9582.407447781581
2020-04-19 15:00:00,8675.0,9222.129792349742,8618.600871968118,9813.490628214113,9222.129792349742,8647.379297259244,9790.81394477136
2020-04-19 16:00:00,8789.0,9307.977244860926,8773.921880066382,9884.593570990697,9307.977244860926,8788.601617248669,9861.192761713799
2020-04-19 17:00:00,8872.0,9327.897850729958,8776.245761883109,9891.361270484334,9327.897850729958,8751.928137805895,9917.878820620512
2020-04-19 18:00:00,8908.0,9322.549069257993,8790.40191553166,9920.081602827904,9322.549069257993,8772.684448956717,9857.16975272601
2020-04-19 19:00:00,8899.0,9324.82039305625,8763.069865108604,9864.423128642582,9324.82039305625,8760.65952274129,9915.349897720846
2020-04-19 20:00:00,8848.0,9339.183034518348,8768.624493412382,9942.199377025952,9339.183034518348,8815.769320691561,9946.641231074154
2020-04-19 21:00:00,8838.0,9361.639046410492,8790.585065694007,9910.617885246336,9361.639046410492,8834.054406203964,10021.941036132732
2020-04-19 22:00:00,8947.0,9377.312226469858,8756.40113253168,9948.918597416648,9377.312226469858,8811.942953043676,9978.054957869163
2020-04-19 23:00:00,9016.0,9388.27053244738,8837.705257263155,10000.48239398351,9388.27053244738,8882.752412165177,9998.680185676149
2020-04-20 00:00:00,8967.0,9686.277404946877,9138.910466648857,10289.09179483556,9686.277404946877,9151.72561386006,10321.101071564239
2020-04-20 01:00:00,8872.0,9643.248358428524,9114.043063177049,10225.312926815954,9643.248358428524,9171.768779021406,10224.96421137555
2020-04-20 02:00:00,8889.0,9603.273480589396,9021.068444792534,10178.384220569707,9603.273480589396,9063.33426659467,10187.077416321037
2020-04-20 03:00:00,8934.0,9472.772617146402,8871.94177811368,10109.23296957035,9472.772617146402,8886.060852579958,10057.818112813622
2020-04-20 04:00:00,8729.0,9243.567232651625,8666.5314062453,9859.5618789632,9243.567232651625,8723.399550773906,9844.140032624007
2020-04-20 05:00:00,8529.0,8976.555402747903,8424.344392632733,9609.542037208725,8976.555402747903,8439.422797691792,9577.964549887296
2020-04-20 06:00:00,8363.0,8717.908206353477,8148.704495288296,9300.49269006918,8717.908206353477,8203.191686348679,9320.61589974657
2020-04-20 07:00:00,8277.0,8531.198121901927,7954.2159798977345,9120.127468505889,8531.198121901927,8021.594740422465,9141.043076756278
2020-04-20 08:00:00,8226.0,8422.062796427555,7877.166398076319,9017.406234913129,8422.062796427555,7891.404237518542,9052.741239145927
2020-04-20 09:00:00,8197.0,8367.80671505833,7796.44843888406,8913.767886967418,8367.80671505833,7860.173836766083,9018.964602094879
2020-04-20 10:00:00,8227.0,8399.350889466778,7802.502552124038,8973.700164690958,8399.350889466778,7923.952723172262,9042.942827870158
2020-04-20 11:00:00,8351.0,8532.058366520378,7971.703159101629,9121.400585496694,8532.058366520378,8043.183422426758,9214.157726771113
2020-04-20 12:00:00,8594.0,8764.682988922488,8173.96868117676,9372.994117037677,8764.682988922488,8274.291991339343,9377.602744104071
2020-04-20 13:00:00,8882.0,9065.4939475268,8496.919330081602,9633.606977521402,9065.4939475268,8560.734613833463,9711.147321786548
2020-04-20 14:00:00,9140.0,9353.607124657861,8792.500660572525,9955.92480847542,9353.607124657861,8836.224679429411,9970.817944548611
2020-04-20 15:00:00,9241.0,9567.4408934165,9048.337262900297,10150.334222038297,9567.4408934165,8994.840914707787,10200.739842176128
2020-04-20 16:00:00,9345.0,9665.959896944372,9119.65771722145,10269.192048344348,9665.959896944372,9084.030316828856,10247.422990061445
2020-04-20 17:00:00,9344.0,9686.12024095321,9126.616837651256,10304.023538866753,9686.12024095321,9134.794785464663,10280.70836756543
2020-04-20 18:00:00,9358.0,9685.883473554977,9124.701390208209,10249.600443084626,9685.883473554977,9120.064044156903,10193.877241697946
2020-04-20 19:00:00,9318.0,9682.770691551177,9131.133285572676,10264.775741066604,9682.770691551177,9115.962070630765,10261.963070231455
2020-04-20 20:00:00,9271.0,9699.098561459776,9115.814783991069,10285.828467095376,9699.098561459776,9147.321861697535,10260.635345862052
2020-04-20 21:00:00,9242.0,9716.782069266521,9137.437415971548,10269.587099574612,9716.782069266521,9124.854752258774,10297.972151484086
2020-04-20 22:00:00,9249.0,9724.975388697607,9168.377531520047,10313.068523609358,9724.975388697607,9152.61596720537,10263.220992457918
2020-04-20 23:00:00,9279.0,9733.265666385692,9130.957045189878,10328.359150755783,9733.265666385692,9162.704645136351,10297.74972099045
2020-04-21 00:00:00,9131.0,9756.27409631863,9237.294641521376,10339.384398373819,9756.27409631863,9190.774165723653,10317.758378095497
2020-04-21 01:00:00,9011.0,9771.196485477514,9174.175574985758,10371.830202117575,9771.196485477514,9220.385377648063,10341.801157770837
2020-04-21 02:00:00,8996.0,9732.555771890733,9172.239776072176,10308.092748030213,9732.555771890733,9135.141727554004,10310.149646372636
2020-04-21 03:00:00,9135.0,9583.508957727734,9052.076447288313,10191.159514043551,9583.508957727734,9035.452131494667,10161.922249705969
2020-04-21 04:00:00,8942.0,9374.025352569859,8820.596229826893,9965.444339384088,9374.025352569859,8806.966233567022,9962.150981047658
2020-04-21 05:00:00,8643.0,9105.38059453277,8509.932192540964,9688.154472032282,9105.38059453277,8504.676436451558,9657.67752038933
2020-04-21 06:00:00,8444.0,8843.144217569785,8289.303670986146,9432.74532556384,8843.144217569785,8310.734639869295,9425.849002721408
2020-04-21 07:00:00,8337.0,8651.797676975571,8064.084708295188,9234.003335133593,8651.797676975571,8106.318166210898,9226.293640651687
2020-04-21 08:00:00,8238.0,8513.10718601033,7954.549797580815,9112.25415151576,8513.10718601033,7967.8089510481905,9158.309325256661
2020-04-21 09:00:00,8186.0,8461.614853093728,7856.664957810003,9000.892861668084,8461.614853093728,7947.919272240856,9046.323141422177
2020-04-21 10:00:00,8207.0,8478.22566284422,7915.465488431517,9075.810662444012,8478.22566284422,7939.456403065221,9057.165939756853
2020-04-21 11:00:00,8300.0,8594.96558535777,8009.16434474289,9187.925768688568,8594.96558535777,8075.223183990787,9222.931362601186
2020-04-21 12:00:00,8448.0,8813.744754208044,8243.29823147826,9437.060789912348,8813.744754208044,8288.693808222251,9444.715138407551
2020-04-21 13:00:00,8714.0,9095.285926938082,8525.94309362447,9726.3952899492,9095.285926938082,8576.741745461875,9731.51666114864
2020-04-21 14:00:00,8941.0,9376.789495398012,8796.728683209785,9967.062464226186,9376.789495398012,8850.029993349483,9996.755795013667
2020-04-21 15:00:00,9046.0,9559.320042438165,9008.008350113681,10111.871022651312,9559.320042438165,9014.101599922353,10203.722840924194
2020-04-21 16:00:00,9150.0,9644.746680957318,9084.41572424094,10284.006705280237,9644.746680957318,9067.464926051576,10262.12319864808
2020-04-21 17:00:00,9267.0,9652.972728269453,9091.892680229894,10253.651456340023,9652.972728269453,9096.079057250688,10204.72110350452
2020-04-21 18:00:00,9263.0,9644.074968481966,9076.858484502252,10237.334449570753,9644.074968481966,9036.098179623448,10131.374921301123
2020-04-21 19:00:00,9265.0,9645.14488090339,9077.716240799009,10246.604108942105,9645.14488090339,8954.570693004514,10156.761513174486
2020-04-21 20:00:00,9240.0,9653.336051481474,9123.34021758107,10257.015327569019,9653.336051481474,9041.11104391212,10118.721013007109
2020-04-21 21:00:00,9132.0,9665.205871148206,9094.266798289395,10251.617439237132,9665.205871148206,9005.908705263373,10145.15797328933
2020-04-21 22:00:00,9122.0,9671.12313877412,9144.303488358193,10294.9589611717,9671.12313877412,8977.722863402005,10194.560365312394
2020-04-21 23:00:00,9137.0,9674.191275309502,9105.907897505562,10303.5130590408,9674.191275309502,9025.911393745419,10243.296231676839
2020-04-22 00:00:00,8948.0,9692.65373592248,9145.139507807022,10330.42615826613,9692.65373592248,9069.76353967469,10214.870496751488
2020-04-22 01:00:00,8810.0,9691.309384777782,9121.873053865384,10280.99518391546,9691.309384777782,9130.756383568189,10247.070750477124
2020-04-22 02:00:00,8810.0,9646.514778380399,9079.548565256804,10244.917371798283,9646.514778380399,9085.906113929132,10195.039881896248
2020-04-22 03:00:00,8902.0,9513.357043449012,8901.152569780797,10043.922482726986,9513.357043449012,8931.514331194632,10098.251785321856
2020-04-22 04:00:00,8686.0,9287.676373718432,8715.687313908205,9839.489921759707,9287.676373718432,8662.73382043004,9884.46179967405
2020-04-22 05:00:00,8417.0,9011.917389355913,8421.067391200115,9616.427776854403,9011.917389355913,8408.729859374896,9543.711812447087
2020-04-22 06:00:00,8205.0,8766.774900897744,8233.937379294122,9349.602556856276,8766.774900897744,8182.19915944149,9269.699817174209
2020-04-22 07:00:00,8117.0,8569.62221782181,8017.617701918634,9130.060458692427,8569.62221782181,8000.873565691011,9137.093141893653
2020-04-22 08:00:00,8060.0,8445.992493543317,7883.418703196837,9024.828640060976,8445.992493543317,7835.75063047402,8974.641845412034
2020-04-22 09:00:00,8045.0,8386.99991064607,7788.414492987644,8977.874628091442,8386.99991064607,7737.319836670866,8936.339928540829
2020-04-22 10:00:00,8104.0,8398.10908847774,7852.132390137615,8996.652349084827,8398.10908847774,7798.909215393223,8960.142717639725
2020-04-22 11:00:00,8188.0,8530.495959163443,7959.050516118189,9105.928002925188,8530.495959163443,7933.352551359639,9052.537764671786
2020-04-22 12:00:00,8358.0,8761.638577503656,8196.424858688157,9373.917056613538,8761.638577503656,8126.7966009387765,9292.31990118872
2020-04-22 13:00:00,8622.0,9050.085426963484,8501.907192737111,9633.719048522094,9050.085426963484,8438.929182376141,9560.519540863164
2020-04-22 14:00:00,8889.0,9332.262782033014,8753.41651506885,9959.98947554326,9332.262782033014,8739.3497177741,9879.372143832778
2020-04-22 15:00:00,9003.0,9526.532774025833,8939.957375244318,10143.882994973916,9526.532774025833,8925.252968284005,10091.242366386507
2020-04-22 16:00:00,9097.0,9608.023917183707,9023.817841960594,10248.340215737046,9608.023917183707,9026.794423553842,10146.682299944381
2020-04-22 17:00:00,9211.0,9624.123595631734,9091.962704260055,10223.759986187732,9624.123595631734,9017.843583957832,10149.550539756934
2020-04-22 18:00:00,9276.0,9623.498587611044,9083.56972713565,10190.01025198848,9623.498587611044,9032.997532923426,10146.785945290327
2020-04-22 19:00:00,9264.0,9641.886417937294,9134.305786706276,10272.844383396963,9641.886417937294,9031.708841707694,10187.946681553689
2020-04-22 20:00:00,9220.0,9655.960650116147,9071.464406273119,10252.897236805156,9655.960650116147,9053.32015520133,10178.97553335215
2020-04-22 21:00:00,9162.0,9673.110590079526,9073.063937389676,10306.108703056494,9673.110590079526,9088.679620132463,10223.334197240642
2020-04-22 22:00:00,9198.0,9683.600304758258,9084.871620641576,10313.923918970744,9683.600304758258,9094.239879990879,10199.994477878065
2020-04-22 23:00:00,9207.0,9690.380632972714,9120.04331615655,10273.543272176386,9690.380632972714,9030.031928621014,10244.802073373976
2020-04-23 00:00:00,9037.0,9723.24337558121,9145.07008360558,10339.819327901523,9723.24337558121,9065.360398087725,10291.196112690835
2020-04-23 01:00:00,8864.0,9737.804589672898,9161.390064135472,10272.516756897083,9737.804589672898,9130.224264139206,10273.003069293387
2020-04-23 02:00:00,8854.0,9714.7554387398,9125.987239358208,10353.786914154745,9714.7554387398,9108.322256180278,10258.87994072323
2020-04-23 03:00:00,8938.0,9566.314410887671,8998.624978245161,10196.19928326225,9566.314410887671,8986.447119775416,10080.743832265323
2020-04-23 04:00:00,8742.0,9347.733271733696,8714.09390712242,9903.008649011006,9347.733271733696,8753.088363808703,9849.386858570071
2020-04-23 05:00:00,8466.0,9080.702268205365,8503.459290790266,9663.210922002414,9080.702268205365,8492.870935563446,9621.270260925277
2020-04-23 06:00:00,8301.0,8814.96562221681,8244.201403718647,9382.276261818304,8814.96562221681,8220.073113865652,9344.723225178925
2020-04-23 07:00:00,8222.0,8619.016333908252,8012.566568012654,9193.79243276076,8619.016333908252,7990.149230090596,9173.776109947585
2020-04-23 08:00:00,8163.0,8504.957566260851,7942.723443335306,9083.525861245535,8504.957566260851,7917.638987348591,9094.922455015892
2020-04-23 09:00:00,8184.0,8451.70620603628,7880.604788360806,9037.167100685321,8451.70620603628,7900.614937782687,9041.069045453813
2020-04-23 10:00:00,8209.0,8474.975320449117,7897.161898593247,9069.06971391673,8474.975320449117,7915.560177838587,9080.459336549506
2020-04-23 11:00:00,8322.0,8575.357796585891,8035.774953527511,9168.167609004358,8575.357796585891,8047.608798893353,9237.867136062556
2020-04-23 12:00:00,8473.0,8795.801947648608,8263.999672697275,9460.371358197935,8795.801947648608,8246.666472784313,9373.972793693261
2020-04-23 13:00:00,8687.0,9081.155419963019,8528.649185870127,9679.926454245162,9081.155419963019,8556.14038874328,9713.641760872062
2020-04-23 14:00:00,8935.0,9362.37975003672,8822.524658538006,10040.257654225648,9362.37975003672,8848.089210470442,9957.03022644191
2020-04-23 15:00:00,9078.0,9557.53653560272,8943.480923476396,10154.632351726706,9557.53653560272,9027.469827702394,10162.343934438253
2020-04-23 16:00:00,9171.0,9649.773138944473,9060.647799487067,10243.020680131393,9649.773138944473,9096.62326306407,10256.620342397757
2020-04-23 17:00:00,9263.0,9677.718832011604,9079.901025027137,10270.862703744917,9677.718832011604,9047.370633851542,10301.36248895511
2020-04-23 18:00:00,9288.0,9659.754217180232,9093.86611940894,10223.898700077158,9659.754217180232,9081.944379852594,10236.257640949545
2020-04-23 19:00:00,9286.0,9669.846151645095,9090.968566853899,10268.06534774195,9669.846151645095,9140.382632478735,10271.801325012695
2020-04-23 20:00:00,9247.0,9686.101612846373,9075.1267974034,10276.69221143414,9686.101612846373,9163.146750518168,10313.038683996856
2020-04-23 21:00:00,9234.0,9708.874189876788,9144.21483875328,10302.846169663935,9708.874189876788,9135.786113867114,10277.238188286792
2020-04-23 22:00:00,9254.0,9719.882691823923,9167.142228437835,10282.790339417097,9719.882691823923,9196.487178613968,10351.98071748811
2020-04-23 23:00:00,9267.0,9739.655316990746,9164.874822691856,10323.961353072547,9739.655316990746,9170.074959137051,10374.12627201436
2020-04-24 00:00:00,9094.0,9762.252015315982,9185.766661806983,10355.738886538433,9762.252015315982,9190.202016956508,10356.029666679176
2020-04-24 01:00:00,9006.0,9777.108655768607,9225.594733698143,10410.512327580896,9777.108655768607,9248.85398456277,10415.152684051589
2020-04-24 02:00:00,9006.0,9737.168344626716,9181.102322036224,10352.870274885558,9737.168344626716,9201.958678564468,10390.780598516973
2020-04-24 03:00:00,9025.0,9590.123947555938,8998.818888472368,10213.823817833083,9590.123947555938,9026.905980498392,10233.121997690727
2020-04-24 04:00:00,8850.0,9368.022281774316,8803.78656182285,9959.292830195856,9368.022281774316,8825.006926049693,9987.699393442948
2020-04-24 05:00:00,8574.0,9078.904103570612,8499.152610739768,9656.619160355,9078.904103570612,8549.30441057087,9690.97990636007
2020-04-24 06:00:00,8371.0,8811.249537065085,8246.645466632577,9414.007335152763,8811.249537065085,8274.65133673882,9400.660380381496
2020-04-24 07:00:00,8272.0,8621.165842293503,8080.368393100987,9224.51083192162,8621.165842293503,8083.629436011652,9249.631486927276
2020-04-24 08:00:00,8211.0,8498.37563533468,7902.851088149586,9104.751195005652,8498.37563533468,7972.932546311117,9101.13023054986
2020-04-24 09:00:00,8203.0,8441.70009844612,7841.624201665292,9044.44190715663,8441.70009844612,7882.857786898816,9120.511696883175
2020-04-24 10:00:00,8239.0,8463.321841406647,7903.249892388125,9067.901573981379,8463.321841406647,7897.429679704883,9064.681619843212
2020-04-24 11:00:00,8348.0,8584.889290651898,8020.546064570065,9161.071140438235,8584.889290651898,8041.991326132408,9215.548601421535
2020-04-24 12:00:00,8503.0,8812.744491176503,8229.50133318345,9448.20008070573,8812.744491176503,8266.064698004331,9443.44632158086
2020-04-24 13:00:00,8731.0,9104.45591769992,8501.110330379917,9676.14841472399,9104.45591769992,8575.082657631632,9718.358476930576
2020-04-24 14:00:00,8934.0,9384.11504674087,8794.48803750004,9992.285690212571,9384.11504674087,8848.56328203406,9994.51200566526
2020-04-24 15:00:00,9026.0,9575.890920482618,8993.432758095109,10145.912977007207,9575.890920482618,9023.206743923802,10226.656325529582
2020-04-24 16:00:00,9107.0,9673.837928371862,9105.057490490204,10291.567092661304,9673.837928371862,9162.369047411792,10261.187724218698
2020-04-24 17:00:00,9157.0,9687.9159323403,9143.113966467163,10231.711517862524,9687.9159323403,9164.643607409274,10306.031344172825
2020-04-24 18:00:00,9171.0,9676.519558808131,9078.648537184652,10274.735578036672,9676.519558808131,9127.652509441868,10310.819572491335
2020-04-24 19:00:00,9150.0,9685.196289566167,9121.85790250696,10280.678288490108,9685.196289566167,9134.219275031535,10294.02326646575
2020-04-24 20:00:00,9086.0,9695.366760945035,9139.229266136525,10250.74692600302,9695.366760945035,9193.054325449977,10370.03376899548
2020-04-24 21:00:00,9029.0,9707.5990606561,9135.599233272116,10307.875281362902,9707.5990606561,9225.281065646022,10352.292742913587
2020-04-24 22:00:00,9003.0,9708.753971911494,9124.39713629123,10329.742517914754,9708.753971911494,9234.284637108027,10396.871373628906
2020-04-24 23:00:00,9032.0,9719.644392826009,9132.01939284403,10312.06352097988,9719.644392826009,9251.828836777031,10421.636986465488
2020-04-25 00:00:00,8894.0,9483.629096413875,8945.54344021763,10105.601268899198,9483.629096413875,9031.053783985444,10097.837400625449
2020-04-25 01:00:00,8796.0,9502.06769058669,8957.744297095383,10092.874128544456,9502.06769058669,8985.636777395788,10160.475851227598
2020-04-25 02:00:00,8763.0,9456.782681546307,8872.543788780664,10074.00155156283,9456.782681546307,8917.622914148102,10101.496187045814
2020-04-25 03:00:00,8851.0,9316.899609787119,8724.19055371895,9981.136671821132,9316.899609787119,8822.764875628796,9958.98709960554
2020-04-25 04:00:00,8650.0,9097.702984877145,8570.36212418796,9724.280449833217,9097.702984877145,8596.784803074084,9726.784686652747
2020-04-25 05:00:00,8448.0,8823.886960246538,8245.713300652702,9425.705692275717,8823.886960246538,8279.486296703602,9431.565540553855
2020-04-25 06:00:00,8297.0,8567.000084576852,7972.214930526832,9161.943344434323,8567.000084576852,8021.286379297454,9170.604167254927
2020-04-25 07:00:00,8239.0,8370.030097891307,7763.361422183181,8932.284971548726,8370.030097891307,7853.372477865104,9014.759534793013
2020-04-25 08:00:00,8149.0,8245.594888700107,7681.550989423579,8835.882374618956,8245.594888700107,7703.582645563335,8858.633459050327
2020-04-25 09:00:00,8120.0,8192.898985162501,7602.7428380838355,8759.866327731977,8192.898985162501,7666.917249015258,8852.034023618056
2020-04-25 10:00:00,8140.0,8204.17200953279,7619.589260763005,8805.015354917723,8204.17200953279,7657.670175020748,8797.531918418204
2020-04-25 11:00:00,8164.0,8320.057500202038,7736.791458063112,8933.828665433839,8320.057500202038,7748.29159473125,8907.129200631698
2020-04-25 12:00:00,8173.0,8540.179341391693,7939.98995088089,9150.10395891919,8540.179341391693,7974.7414835205545,9111.933348199185
2020-04-25 13:00:00,8286.0,8815.251286154446,8264.677177053225,9377.440259195506,8815.251286154446,8233.398022511516,9410.868370474233
2020-04-25 14:00:00,8400.0,9088.003468964656,8539.240978434354,9686.447017426966,9088.003468964656,8515.177404278915,9694.320452458378
2020-04-25 15:00:00,8517.0,9255.702225560944,8687.67991298753,9797.49327440829,9255.702225560944,8736.26565983492,9898.539764158373
2020-04-25 16:00:00,8629.0,9316.606176910353,8784.267149904139,9933.47575501476,9316.606176910353,8804.64027584001,9980.19081153956
2020-04-25 17:00:00,8734.0,9293.992921867473,8764.600193798422,9903.151201102844,9293.992921867473,8869.08889267423,10008.265254586331
2020-04-25 18:00:00,8762.0,9251.678194004617,8670.828054016181,9884.549735653198,9251.678194004617,8795.28743749255,9959.128029791425
2020-04-25 19:00:00,8731.0,9238.748864776704,8671.187034737884,9837.532032967169,9238.748864776704,8815.774707410017,9991.86301059669
2020-04-25 20:00:00,8711.0,9248.415551059028,8659.80141636434,9867.77051787815,9248.415551059028,8839.354968926045,10004.104540683422
2020-04-25 21:00:00,8710.0,9254.077381484112,8667.97811484235,9814.717185292857,9254.077381484112,8886.527591485095,10003.72278427157
2020-04-25 22:00:00,8763.0,9264.66982116407,8705.321784882608,9902.680917834567,9264.66982116407,8815.29539388436,9997.118947030312
2020-04-25 23:00:00,8852.0,9273.498133249852,8718.37060145814,9863.559021184958,9273.498133249852,8883.500213865678,10037.344848234674
2020-04-26 00:00:00,8792.0,9275.272850505493,8715.321537698905,9919.664118007897,9275.272850505493,8860.560300492725,10037.3953465824
2020-04-26 01:00:00,8690.0,9272.584031185244,8673.93108966025,9877.920853283502,9272.584031185244,8859.810774192681,9973.568509753948
2020-04-26 02:00:00,8653.0,9219.024630837133,8641.56600476545,9831.237815408675,9219.024630837133,8779.65014036999,9950.497969451448
2020-04-26 03:00:00,8723.0,9074.079134525526,8527.150408524965,9682.900855214093,9074.079134525526,8647.218607667091,9807.47174088939
2020-04-26 04:00:00,8584.0,8842.149279863155,8252.993128157113,9408.49756694685,8842.149279863155,8370.070504594503,9543.496987104616
2020-04-26 05:00:00,8359.0,8561.188418118225,7982.2184189793425,9199.023358622126,8561.188418118225,8116.151386549378,9274.886632322816
2020-04-26 06:00:00,8174.0,8293.858355348408,7669.476619018557,8914.515017729656,8293.858355348408,7831.735918823881,9010.07606830764
2020-04-26 07:00:00,8074.0,8094.297362584005,7542.034409353027,8705.123067974231,8094.297362584005,7647.0245398968445,8776.555559738032
2020-04-26 08:00:00,8006.0,7968.991091146062,7403.5561259441865,8542.63531418291,7968.991091146062,7510.879469688138,8665.610691580889
2020-04-26 09:00:00,8045.0,7937.126225222939,7328.506294178907,8586.540240152784,7937.126225222939,7444.313074349883,8617.91675255766
2020-04-26 10:00:00,8082.0,7966.7168093488035,7395.672736241636,8551.933007199563,7966.7168093488035,7477.196125069671,8622.43483671552
2020-04-26 11:00:00,8103.0,8081.820416544136,7530.902080458131,8689.496528702544,8081.820416544136,7549.367585420837,8728.273969998569
2020-04-26 12:00:00,8110.0,8295.123034150482,7737.458813539525,8865.563192140107,8295.123034150482,7824.388850758902,8926.868634628076
2020-04-26 13:00:00,8185.0,8581.409870081978,8008.5510389668,9198.370054171028,8581.409870081978,8074.39393548078,9226.385632039106
2020-04-26 14:00:00,8391.0,8857.37791603884,8259.568814609487,9478.43447284155,8857.37791603884,8385.539115192123,9558.475086605096
2020-04-26 15:00:00,8603.0,9063.119123824566,8492.77441323667,9697.86049355395,9063.119123824566,8582.459357211043,9703.734807668014
2020-04-26 16:00:00,8748.0,9168.323790442042,8596.377176608032,9767.284104659664,9168.323790442042,8677.426249205955,9811.427304811366
2020-04-26 17:00:00,8812.0,9199.314402982283,8637.048212217125,9775.872716891186,9199.314402982283,8694.027473000073,9870.190101317128
2020-04-26 18:00:00,8846.0,9207.378499794042,8608.735576849655,9813.084642905716,9207.378499794042,8704.568900303819,9840.231852576166
2020-04-26 19:00:00,8826.0,9213.530364534108,8616.428000740816,9809.476098207811,9213.530364534108,8757.668058065285,9862.142827739162
2020-04-26 20:00:00,8809.0,9226.019032452645,8649.33038328093,9844.129592868734,9226.019032452645,8759.104248435033,9901.59673748595
2020-04-26 21:00:00,8814.0,9246.980722395509,8685.383100893081,9806.007208627185,9246.980722395509,8771.608108821696,9943.649062073793
2020-04-26 22:00:00,8913.0,9255.00438278852,8680.496946193036,9817.501218246247,9255.00438278852,8784.9659737896,9951.85348056434
2020-04-26 23:00:00,9004.0,9262.68306975804,8699.782633779585,9813.108122760215,9262.68306975804,8826.514565817693,9972.084962574028
2020-04-27 00:00:00,8934.0,9544.112524627184,8927.981783132502,10138.321045511217,9544.112524627184,9100.245824491343,10240.637589179612
2020-04-27 01:00:00,8757.0,9565.598843158385,8980.63132097228,10191.253935167106,9565.598843158385,9114.970366686952,10216.64685044239
2020-04-27 02:00:00,8817.0,9528.123520465911,8971.495304873984,10120.87091590636,9528.123520465911,9047.009523404971,10229.977248623502
2020-04-27 03:00:00,8906.0,9399.42200428897,8790.378462677694,10009.734497564585,9399.42200428897,8968.18493275174,10055.807752918112
2020-04-27 04:00:00,8702.0,9172.869801523086,8569.40993091202,9744.634545088762,9172.869801523086,8653.291041403332,9858.433487230126
2020-04-27 05:00:00,8464.0,8902.119710742356,8280.826662300995,9521.893036071078,8902.119710742356,8439.879259943984,9568.563279076328
2020-04-27 06:00:00,8312.0,8649.57101581347,8091.754057504482,9213.475213881433,8649.57101581347,8201.71529839049,9309.057612322915
2020-04-27 07:00:00,8214.0,8465.160110827122,7906.999214047843,9048.317756695493,8465.160110827122,7988.005019115196,9157.947409154724
2020-04-27 08:00:00,8156.0,8350.506571057773,7784.713200993482,8954.157070183786,8350.506571057773,7857.3124565895605,9011.727136422562
2020-04-27 09:00:00,8148.0,8305.438419425536,7725.625673421127,8923.732681741903,8305.438419425536,7862.789420858175,9016.204566471268
2020-04-27 10:00:00,8215.0,8341.501087355431,7776.376437779078,8941.300826621384,8341.501087355431,7869.189504453776,9044.444472376952
2020-04-27 11:00:00,8322.0,8467.588813869977,7911.006195366751,9012.20362992789,8467.588813869977,8053.434712639074,9242.282681454279
2020-04-27 12:00:00,8502.0,8699.124180456956,8078.913208586668,9272.66757439171,8699.124180456956,8250.499204188882,9442.319364060762
2020-04-27 13:00:00,8781.0,9004.49228139153,8441.426791671116,9610.785626304623,9004.49228139153,8524.449399049094,9655.000162285536
